# The delisting register. Forms 25 and 25-NSE are DELISTINGS;
# every 15* form is DEREGISTRATION and is never summed with them.
# A Form 15 can be filed by a company that was never listed.
# quarters read: 15, (2023, 1) to (2026, 3)
# delisting filings: 7399; distinct delisted issuers: 2781; deregistration filings: 2544
form	cik	company	date_filed	path
25-NSE	764764	CATERPILLAR FINANCIAL SERVICES CORP	2024-06-10	edgar/data/764764/0000876661-24-000472.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-10	edgar/data/876661/0000876661-24-000472.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-10	edgar/data/876661/0000876661-24-000474.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-10	edgar/data/876661/0000876661-24-000476.txt
15-12G	1392545	Lightning Gaming, Inc.	2024-06-11	edgar/data/1392545/0000890163-24-000013.txt
15-12G	1643542	Exsular Financial Group Inc.	2024-06-11	edgar/data/1643542/0001493152-24-023443.txt
15-12G	1813756	WeWork Inc.	2024-06-11	edgar/data/1813756/0001193125-24-159169.txt
15-12G	1832136	Osiris Acquisition Corp.	2024-06-11	edgar/data/1832136/0001104659-24-070093.txt
15-15D	1571371	Summit Materials, LLC	2024-06-11	edgar/data/1571371/0001104659-24-070379.txt
15-15D	1897660	BMW Vehicle Lease Trust 2022-1	2024-06-11	edgar/data/1897660/0000929638-24-002156.txt
15-15D	1951378	Qilun Group Inc.	2024-06-11	edgar/data/1951378/0001493152-24-023423.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-11	edgar/data/1354457/0001354457-24-000399.txt
25-NSE	1654151	Deciphera Pharmaceuticals, Inc.	2024-06-11	edgar/data/1654151/0001354457-24-000399.txt
15-12G	1126874	ENERPLUS Corp	2024-06-12	edgar/data/1126874/0001193125-24-159589.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-12	edgar/data/876661/0000876661-24-000480.txt
25-NSE	927628	CAPITAL ONE FINANCIAL CORP	2024-06-12	edgar/data/927628/0000876661-24-000480.txt
15-12G	1110805	NuStar Energy L.P.	2024-06-13	edgar/data/1110805/0001193125-24-160697.txt
15-12G	773141	M.D.C. HOLDINGS, INC.	2024-06-13	edgar/data/773141/0000773141-24-000034.txt
15-15D	1604119	JPMBB Commercial Mortgage Securities Trust 2014-C19	2024-06-13	edgar/data/1604119/0001888524-24-008455.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-13	edgar/data/1354457/0001354457-24-000404.txt
25-NSE	1606268	Via Renewables, Inc.	2024-06-13	edgar/data/1606268/0001354457-24-000404.txt
15-12G	1532390	ALKALINE WATER Co INC	2024-06-14	edgar/data/1532390/0001683168-24-004231.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-14	edgar/data/1354457/0001354457-24-000406.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-14	edgar/data/1354457/0001354457-24-000408.txt
25-NSE	1556748	Aon Corp	2024-06-14	edgar/data/1556748/0000876661-24-000485.txt
25-NSE	1645194	Legg Mason ETF Investment Trust	2024-06-14	edgar/data/1645194/0001354457-24-000408.txt
25-NSE	1856430	Snap One Holdings Corp.	2024-06-14	edgar/data/1856430/0001354457-24-000406.txt
25-NSE	315293	Aon plc	2024-06-14	edgar/data/315293/0000876661-24-000487.txt
25-NSE	38009	FORD MOTOR CREDIT CO LLC	2024-06-14	edgar/data/38009/0000876661-24-000483.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-14	edgar/data/876661/0000876661-24-000483.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-14	edgar/data/876661/0000876661-24-000485.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-14	edgar/data/876661/0000876661-24-000487.txt
15-12G	1805890	Fusion Pharmaceuticals Inc.	2024-06-17	edgar/data/1805890/0001193125-24-161987.txt
15F-12B	1805012	Vitru Ltd	2024-06-17	edgar/data/1805012/0000950103-24-008420.txt
25-NSE	1174169	ALGONQUIN POWER & UTILITIES CORP.	2024-06-17	edgar/data/1174169/0000876661-24-000491.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-17	edgar/data/1354457/0001354457-24-000412.txt
25-NSE	1621221	ARTELO BIOSCIENCES, INC.	2024-06-17	edgar/data/1621221/0001354457-24-000412.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-17	edgar/data/876661/0000876661-24-000491.txt
15-15D	1807634	Santander Drive Auto Receivables Trust 2020-1	2024-06-18	edgar/data/1807634/0001193125-24-162814.txt
25-NSE	1087711	Santander UK plc	2024-06-18	edgar/data/1087711/0000876661-24-000494.txt
25-NSE	732712	VERIZON COMMUNICATIONS INC	2024-06-18	edgar/data/732712/0000876661-24-000495.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-18	edgar/data/876661/0000876661-24-000494.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-18	edgar/data/876661/0000876661-24-000495.txt
15-15D	1592706	SB/RH Holdings, LLC	2024-06-20	edgar/data/1592706/0001193125-24-164487.txt
25	1742912	Tidal ETF Trust	2024-06-20	edgar/data/1742912/0001999371-24-007593.txt
25	1742912	Tidal ETF Trust	2024-06-20	edgar/data/1742912/0001999371-24-007595.txt
25-NSE	1114446	UBS AG	2024-06-20	edgar/data/1114446/0000876661-24-000509.txt
25-NSE	1143362	NYSE ARCA, INC.	2024-06-20	edgar/data/1143362/0000876661-24-000509.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-20	edgar/data/1354457/0001354457-24-000415.txt
25-NSE	1715768	Transphorm, Inc.	2024-06-20	edgar/data/1715768/0001354457-24-000415.txt
25-NSE	1803112	TDCX Inc.	2024-06-20	edgar/data/1803112/0000876661-24-000507.txt
25-NSE	38009	FORD MOTOR CREDIT CO LLC	2024-06-20	edgar/data/38009/0000876661-24-000505.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-20	edgar/data/876661/0000876661-24-000505.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-20	edgar/data/876661/0000876661-24-000507.txt
15-12G	1654151	Deciphera Pharmaceuticals, Inc.	2024-06-21	edgar/data/1654151/0001193125-24-165148.txt
25	1026214	FEDERAL HOME LOAN MORTGAGE CORP	2024-06-21	edgar/data/1026214/0001026214-24-000060.txt
25	1912582	Feutune Light Acquisition Corp	2024-06-21	edgar/data/1912582/0001213900-24-054737.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-21	edgar/data/1354457/0001354457-24-000419.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-21	edgar/data/1354457/0001354457-24-000420.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-21	edgar/data/1354457/0001354457-24-000421.txt
25-NSE	1838672	AdTheorent Holding Company, Inc.	2024-06-21	edgar/data/1838672/0001354457-24-000421.txt
25-NSE	1907223	Redwoods Acquisition Corp.	2024-06-21	edgar/data/1907223/0001354457-24-000420.txt
25-NSE	1912582	Thunder Power Holdings, Inc.	2024-06-21	edgar/data/1912582/0001354457-24-000419.txt
15-12G	1856430	Snap One Holdings Corp.	2024-06-24	edgar/data/1856430/0001104659-24-074070.txt
15-12G	927628	CAPITAL ONE FINANCIAL CORP	2024-06-24	edgar/data/927628/0000950103-24-008701.txt
25-NSE	1143362	NYSE ARCA, INC.	2024-06-24	edgar/data/1143362/0001143362-24-000190.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-24	edgar/data/1354457/0001354457-24-000422.txt
25-NSE	1587551	Capitol Series Trust	2024-06-24	edgar/data/1587551/0001143362-24-000190.txt
25-NSE	1864531	VSEE HEALTH, INC.	2024-06-24	edgar/data/1864531/0001354457-24-000422.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-24	edgar/data/876661/0000876661-24-000516.txt
25-NSE	906338	TARO PHARMACEUTICAL INDUSTRIES LTD	2024-06-24	edgar/data/906338/0000876661-24-000516.txt
15-12G	1551693	PROJECT SAGE OLDCO, INC.	2024-06-25	edgar/data/1551693/0001213900-24-055794.txt
15-12G	1606268	Via Renewables, Inc.	2024-06-25	edgar/data/1606268/0001654954-24-008182.txt
25-NSE	1862068	Rubicon Technologies, Inc.	2024-06-25	edgar/data/1862068/0000876661-24-000520.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-25	edgar/data/876661/0000876661-24-000520.txt
15-12G	1401708	NS Wind Down Co., Inc.	2024-06-26	edgar/data/1401708/0001401708-24-000162.txt
15-12G	1844389	Ace Global Business Acquisition Ltd	2024-06-26	edgar/data/1844389/0001213900-24-055918.txt
25-NSE	34088	EXXON MOBIL CORP	2024-06-26	edgar/data/34088/0000876661-24-000522.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-26	edgar/data/876661/0000876661-24-000522.txt
15-12G	1173281	NeuBase Therapeutics, Inc.	2024-06-27	edgar/data/1173281/0001104659-24-075760.txt
15-12G	1357671	Creatd, Inc.	2024-06-27	edgar/data/1357671/0001213900-24-056748.txt
15-15D	1808575	Hyundai Auto Receivables Trust 2020-A	2024-06-27	edgar/data/1808575/0001104659-24-075622.txt
15-15D	1814210	Toyota Auto Receivables 2020-C Owner Trust	2024-06-27	edgar/data/1814210/0000929638-24-002286.txt
25-NSE	1118417	MODEL N, INC.	2024-06-27	edgar/data/1118417/0000876661-24-000530.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-27	edgar/data/876661/0000876661-24-000530.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-27	edgar/data/876661/0000876661-24-000532.txt
25-NSE	891478	Banco Santander, S.A.	2024-06-27	edgar/data/891478/0000876661-24-000532.txt
15-12G	1174169	ALGONQUIN POWER & UTILITIES CORP.	2024-06-28	edgar/data/1174169/0001140361-24-031660.txt
15-12G	1463389	ATEL 14, LLC	2024-06-28	edgar/data/1463389/0001104659-24-075861.txt
15-12G	1519117	ATEL 15, LLC	2024-06-28	edgar/data/1519117/0001104659-24-075867.txt
15-12G	1765826	Blubuzzard, Inc.	2024-06-28	edgar/data/1765826/0001599916-24-000187.txt
15-12G	920990	METRO ONE TELECOMMUNICATIONS INC	2024-06-28	edgar/data/920990/0001477932-24-003950.txt
15-15D	1730430	Kiniksa Pharmaceuticals International, plc	2024-06-28	edgar/data/1730430/0001104659-24-076411.txt
25-NSE	1158420	Green Giant Inc.	2024-06-28	edgar/data/1158420/0001354457-24-000440.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000439.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000440.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000441.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000442.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000443.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000444.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000445.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000446.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000447.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000448.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000449.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000450.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000451.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000452.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-06-28	edgar/data/1354457/0001354457-24-000453.txt
25-NSE	1495222	Oxford Lane Capital Corp.	2024-06-28	edgar/data/1495222/0001354457-24-000452.txt
25-NSE	1575434	Vericity, Inc.	2024-06-28	edgar/data/1575434/0001354457-24-000451.txt
25-NSE	1628945	Cue Health Inc.	2024-06-28	edgar/data/1628945/0001354457-24-000450.txt
25-NSE	1768946	Biophytis SA	2024-06-28	edgar/data/1768946/0001354457-24-000442.txt
25-NSE	1811109	Applied UV, Inc.	2024-06-28	edgar/data/1811109/0001354457-24-000446.txt
25-NSE	1819498	Twelve Seas Investment Co. II	2024-06-28	edgar/data/1819498/0001354457-24-000449.txt
25-NSE	1820877	Apartment Income REIT Corp.	2024-06-28	edgar/data/1820877/0000876661-24-000536.txt
25-NSE	1836100	Goal Acquisitions Corp.	2024-06-28	edgar/data/1836100/0001354457-24-000445.txt
25-NSE	1838108	RMG Acquisition Corp. III	2024-06-28	edgar/data/1838108/0001354457-24-000441.txt
25-NSE	1859285	HireRight Holdings Corp	2024-06-28	edgar/data/1859285/0000876661-24-000534.txt
25-NSE	1863460	PHP Ventures Acquisition Corp.	2024-06-28	edgar/data/1863460/0001354457-24-000439.txt
25-NSE	1882963	AIB Acquisition Corp	2024-06-28	edgar/data/1882963/0001354457-24-000444.txt
25-NSE	278165	OMNIQ Corp.	2024-06-28	edgar/data/278165/0001354457-24-000443.txt
25-NSE	730255	CalAmp Corp.	2024-06-28	edgar/data/730255/0001354457-24-000448.txt
25-NSE	811212	ThermoGenesis Holdings, Inc.	2024-06-28	edgar/data/811212/0001354457-24-000447.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-28	edgar/data/876661/0000876661-24-000534.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-06-28	edgar/data/876661/0000876661-24-000536.txt
25-NSE	98338	TSR INC	2024-06-28	edgar/data/98338/0001354457-24-000453.txt
15-12G	1715768	Transphorm, Inc.	2024-07-01	edgar/data/1715768/0001193125-24-172822.txt
15-12G	1800682	Cano Health, Inc.	2024-07-01	edgar/data/1800682/0001193125-24-172748.txt
15-12G	1803112	TDCX Inc.	2024-07-01	edgar/data/1803112/0001193125-24-172674.txt
15-12G	1838672	AdTheorent Holding Company, Inc.	2024-07-01	edgar/data/1838672/0001140361-24-031890.txt
25-NSE	1035976	FNCB Bancorp, Inc.	2024-07-01	edgar/data/1035976/0001354457-24-000459.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-07-01	edgar/data/1143313/0000876661-24-000541.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-07-01	edgar/data/1143313/0001143313-24-000058.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-01	edgar/data/1354457/0001354457-24-000458.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-01	edgar/data/1354457/0001354457-24-000459.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-01	edgar/data/1354457/0001354457-24-000461.txt
25-NSE	1682220	Sachem Capital Corp.	2024-07-01	edgar/data/1682220/0000876661-24-000541.txt
25-NSE	1831270	Bite Acquisition Corp.	2024-07-01	edgar/data/1831270/0001143313-24-000058.txt
25-NSE	1878074	Blue World Acquisition Corp	2024-07-01	edgar/data/1878074/0001354457-24-000461.txt
25-NSE	806279	CODORUS VALLEY BANCORP INC	2024-07-01	edgar/data/806279/0001354457-24-000458.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-01	edgar/data/876661/0000876661-24-000539.txt
25-NSE	891478	Banco Santander, S.A.	2024-07-01	edgar/data/891478/0000876661-24-000539.txt
15-12G	1697834	Stem Holdings, Inc.	2024-07-02	edgar/data/1697834/0001493152-24-025901.txt
15-12G	719494	Inrad Optics, Inc.	2024-07-02	edgar/data/719494/0001104659-24-077108.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-02	edgar/data/1354457/0001354457-24-000466.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-02	edgar/data/1354457/0001354457-24-000467.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-02	edgar/data/1354457/0001354457-24-000468.txt
25-NSE	1437352	EVERBRIDGE, INC.	2024-07-02	edgar/data/1437352/0001354457-24-000467.txt
25-NSE	1561894	Hannon Armstrong Sustainable Infrastructure Capital, Inc.	2024-07-02	edgar/data/1561894/0000876661-24-000548.txt
25-NSE	1850266	Akili, Inc.	2024-07-02	edgar/data/1850266/0001354457-24-000468.txt
25-NSE	1862993	AP Acquisition Corp	2024-07-02	edgar/data/1862993/0000876661-24-000546.txt
25-NSE	701374	Six Flags Entertainment Corp/OLD	2024-07-02	edgar/data/701374/0000876661-24-000551.txt
25-NSE	811532	CEDAR FAIR L P	2024-07-02	edgar/data/811532/0000876661-24-000552.txt
25-NSE	833444	Johnson Controls International plc	2024-07-02	edgar/data/833444/0000876661-24-000543.txt
25-NSE	850460	ENCORE WIRE CORP	2024-07-02	edgar/data/850460/0001354457-24-000466.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-02	edgar/data/876661/0000876661-24-000543.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-02	edgar/data/876661/0000876661-24-000546.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-02	edgar/data/876661/0000876661-24-000548.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-02	edgar/data/876661/0000876661-24-000551.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-02	edgar/data/876661/0000876661-24-000552.txt
15-12G	1353538	Appgate, Inc.	2024-07-03	edgar/data/1353538/0001628280-24-030984.txt
15F-12B	906338	TARO PHARMACEUTICAL INDUSTRIES LTD	2024-07-05	edgar/data/906338/0000947871-24-000591.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-07-05	edgar/data/1143313/0001143313-24-000060.txt
25-NSE	1505611	DecisionPoint Systems, Inc.	2024-07-05	edgar/data/1505611/0001143313-24-000060.txt
25-NSE	1634117	Barnes & Noble Education, Inc.	2024-07-05	edgar/data/1634117/0000876661-24-000556.txt
25-NSE	1828937	Finance of America Companies Inc.	2024-07-05	edgar/data/1828937/0000876661-24-000558.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-05	edgar/data/876661/0000876661-24-000556.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-05	edgar/data/876661/0000876661-24-000558.txt
15-12G	1118417	MODEL N, INC.	2024-07-08	edgar/data/1118417/0001193125-24-176289.txt
15-12G	1820877	Apartment Income REIT Corp.	2024-07-08	edgar/data/1820877/0001140361-24-032690.txt
15-12G	1859285	HireRight Holdings Corp	2024-07-08	edgar/data/1859285/0001140361-24-032649.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-07-08	edgar/data/1143313/0000876661-24-000563.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-08	edgar/data/1354457/0001354457-24-000470.txt
25-NSE	1417835	Cboe BZX Exchange, Inc.	2024-07-08	edgar/data/1417835/0001417835-24-000109.txt
25-NSE	1732845	WestRock Co	2024-07-08	edgar/data/1732845/0000876661-24-000561.txt
25-NSE	1831979	Stardust Power Inc.	2024-07-08	edgar/data/1831979/0001354457-24-000470.txt
25-NSE	1848948	10X Capital Venture Acquisition Corp. III	2024-07-08	edgar/data/1848948/0000876661-24-000563.txt
25-NSE	1944285	Tema ETF Trust	2024-07-08	edgar/data/1944285/0001417835-24-000109.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-08	edgar/data/876661/0000876661-24-000561.txt
15-12G	1451448	ESPORTS ENTERTAINMENT GROUP, INC.	2024-07-09	edgar/data/1451448/0001493152-24-026661.txt
15-12G	98338	TSR INC	2024-07-09	edgar/data/98338/0001174947-24-000881.txt
25-NSE	1143362	NYSE ARCA, INC.	2024-07-09	edgar/data/1143362/0001143362-24-000208.txt
25-NSE	1160106	Lloyds Banking Group plc	2024-07-09	edgar/data/1160106/0000876661-24-000568.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-09	edgar/data/1354457/0001354457-24-000472.txt
25-NSE	1479026	Goldman Sachs ETF Trust	2024-07-09	edgar/data/1479026/0001143362-24-000208.txt
25-NSE	1635984	National Western Life Group, Inc.	2024-07-09	edgar/data/1635984/0001354457-24-000472.txt
25-NSE	759944	CITIZENS FINANCIAL GROUP INC/RI	2024-07-09	edgar/data/759944/0000876661-24-000569.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-09	edgar/data/876661/0000876661-24-000568.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-09	edgar/data/876661/0000876661-24-000569.txt
15-12G	1156784	CarbonMeta Technologies, Inc.	2024-07-10	edgar/data/1156784/0001493152-24-026807.txt
15-15D	1812528	World Omni Auto Receivables Trust 2020-B	2024-07-10	edgar/data/1812528/0001104659-24-078744.txt
25-NSE	1101396	DELTA APPAREL, INC	2024-07-10	edgar/data/1101396/0001143313-24-000066.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-07-10	edgar/data/1143313/0001143313-24-000062.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-07-10	edgar/data/1143313/0001143313-24-000064.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-07-10	edgar/data/1143313/0001143313-24-000066.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-10	edgar/data/1354457/0001354457-24-000477.txt
25-NSE	1823857	Viveon Health Acquisition Corp.	2024-07-10	edgar/data/1823857/0001143313-24-000064.txt
25-NSE	1835539	Olink Holding AB (publ)	2024-07-10	edgar/data/1835539/0001354457-24-000477.txt
25-NSE	1838293	Catcha Investment Corp	2024-07-10	edgar/data/1838293/0001143313-24-000062.txt
25-NSE	75208	OVERSEAS SHIPHOLDING GROUP INC	2024-07-10	edgar/data/75208/0000876661-24-000571.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-10	edgar/data/876661/0000876661-24-000571.txt
15-12G	806279	CODORUS VALLEY BANCORP INC	2024-07-11	edgar/data/806279/0001140361-24-032950.txt
25	911421	PARTNERRE LTD	2024-07-11	edgar/data/911421/0000911421-24-000031.txt
15-12G	1437352	EVERBRIDGE, INC.	2024-07-12	edgar/data/1437352/0001193125-24-178620.txt
15-12G	1575434	Vericity, Inc.	2024-07-12	edgar/data/1575434/0000899140-24-000713.txt
15-12G	1850266	Akili, Inc.	2024-07-12	edgar/data/1850266/0001140361-24-033077.txt
15-12G	1878074	Blue World Acquisition Corp	2024-07-12	edgar/data/1878074/0001213900-24-060799.txt
15-12G	701374	Six Flags Entertainment Corp/OLD	2024-07-12	edgar/data/701374/0001193125-24-178597.txt
15-12G	811532	CEDAR FAIR L P	2024-07-12	edgar/data/811532/0001193125-24-178606.txt
15-12G	850460	ENCORE WIRE CORP	2024-07-12	edgar/data/850460/0001104659-24-079339.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-12	edgar/data/1354457/0001354457-24-000485.txt
25-NSE	1895249	Monterey Capital Acquisition Corp	2024-07-12	edgar/data/1895249/0001354457-24-000485.txt
15-12G	1035976	FNCB Bancorp, Inc.	2024-07-15	edgar/data/1035976/0001104659-24-079897.txt
15-12G	1343465	Sun Pacific Holding Corp.	2024-07-15	edgar/data/1343465/0001493152-24-027886.txt
15-12G	1505611	DecisionPoint Systems, Inc.	2024-07-15	edgar/data/1505611/0001213900-24-061373.txt
15-12G	1825590	SL Investment Corp.	2024-07-15	edgar/data/1825590/0001104659-24-079903.txt
15-15D	1840102	SPECIFICITY, INC.	2024-07-15	edgar/data/1840102/0001520138-24-000249.txt
25	1895249	Monterey Capital Acquisition Corp	2024-07-15	edgar/data/1895249/0001104659-24-079690.txt
25-NSE	1136893	Fidelity National Information Services, Inc.	2024-07-15	edgar/data/1136893/0000876661-24-000575.txt
25-NSE	1143313	NYSE AMERICAN LLC	2024-07-15	edgar/data/1143313/0001143313-24-000070.txt
25-NSE	1354457	Nasdaq Stock Market LLC	2024-07-15	edgar/data/1354457/0001354457-24-000486.txt
25-NSE	1503584	Costamare Inc.	2024-07-15	edgar/data/1503584/0000876661-24-000573.txt
25-NSE	1831006	BlueRiver Acquisition Corp.	2024-07-15	edgar/data/1831006/0001143313-24-000070.txt
25-NSE	24545	MOLSON COORS BEVERAGE CO	2024-07-15	edgar/data/24545/0000876661-24-000577.txt
25-NSE	711772	CAMBRIDGE BANCORP	2024-07-15	edgar/data/711772/0001354457-24-000486.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-15	edgar/data/876661/0000876661-24-000573.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-15	edgar/data/876661/0000876661-24-000575.txt
25-NSE	876661	NEW YORK STOCK EXCHANGE LLC	2024-07-15	edgar/data/876661/0000876661-24-000577.txt
15-12G	1421907	Trident Brands Inc	2024-07-16	edgar/data/1421907/0001477932-24-004242.txt
15-12G	1552189	PANACEA LIFE SCIENCES HOLDINGS, INC.	2024-07-16	edgar/data/1552189/0001493152-24-027901.txt
